ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL28610718W,Schubert Fantasies,,A. Foxton Ferguson,"Wildside Press, LLC",           2008         ,English,/images/icons/avatar_book.png,,,,9781434499622
OL27102178W,The Moon Pool,Science Fantasy Novel,Abraham Merritt,E-Artnow,           1919         ,,/images/icons/avatar_book.png,174,,8027345006,
OL25094605W,Fantasy Tales,,Nick Jones,Robinson Publishing,           1989         ,,/images/icons/avatar_book.png,112,,1854870394,
OL9659718W,Dark fantasy,,Laura Hardy,Chivers,           1983         ,English,//covers.openlibrary.org/b/id/13500933-M.jpg,188,,0859977226,
OL14908292W,Dust of dreams,,Steven Erikson,Tor Fantasy,           2009         ,English,//covers.openlibrary.org/b/id/9716559-M.jpg,1276,4.5 (14 ratings),0765348861,
OL9832548W,UNICEF Building Blocks,,W J Fantasy,W.J. Fantasy,           1996         ,,/images/icons/avatar_book.png,,,1560213329,
OL26206W,I Spy Fantasy,A Book of Picture Riddles,Walter Wick,Scholastic,           1994         ,English,//covers.openlibrary.org/b/id/384271-M.jpg,37,,0590462954,
OL12079047W,Sugar Fantasy!,,Dora Van Heerden,Robert Hale Ltd,           1983         ,,//covers.openlibrary.org/b/id/13209842-M.jpg,110,,0709017650,
OL3419968W,Erotic Fantasies,A Study of the Sexual Imagination,Phyllis Kronhausen,Grove Press,           1970         ,English,//covers.openlibrary.org/b/id/6678835-M.jpg,429,,,
OL29657568W,Fantasy Football Register,Fantasy Football Log,Journals for All Staff,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781521883136
OL18160399W,Flight to Fantasy,,Margaret Malcolm,Harlequin,           1976         ,English,//covers.openlibrary.org/b/id/12539524-M.jpg,386,3.0 (4 ratings),0373020376,
OL15586769W,Quest for Paradise,The Return to the Kingdom of Fantasy,Elisabetta Dami,"Scholastic, Incorporated",           2006         ,English,//covers.openlibrary.org/b/id/13754029-M.jpg,48,4.1 (13 ratings),,9780545393683
OL261586W,Exile (TSR Fantasy),,R. A. Salvatore,Penguin Books Ltd,           1990         ,,/images/icons/avatar_book.png,320,3.7 (14 ratings),0140143769,
OL52151W,The Sleeper Awakes,,H. G. Wells,Open Road Media Sci-Fi & Fantasy,           1899         ,,//covers.openlibrary.org/b/id/8446461-M.jpg,253,3.4 (7 ratings),1504045297,
OL41525678W,Catalogo 2016/17,Bueno,Fantasy Arts,CreateSpace Independent Publishing Platform,           2016         ,Spanish,/images/icons/avatar_book.png,24,,,9781536891959
OL73384W,White Dragon :,the Climactic Epic from One of the Most Influential Fantasy and SF Writers of Her Generation,Anne McCaffrey,Transworld Publishers Limited,           1978         ,English,/images/icons/avatar_book.png,,4.3 (17 ratings),,9781448127955
OL675685W,Fantasie di stupro e altri racconti,,Margaret Atwood,Baldini & Castoldi,           1977         ,Italian,/images/icons/avatar_book.png,239,,8880898183,
OL34384763W,Fantasy Worlds,Fantasy Realms from Fiction,Gertrudis Aylock,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798772196267
OL90515W,Fantasy,,Poul Anderson,Tom Doherty Associates,           1981         ,English,/images/icons/avatar_book.png,334,,0523485158,
OL30888894W,Fantasy,,Dora Robertson,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798572427745
OL31745727W,Black Crusade,Hand of Corruption,Fantasy Flight Games,Fantasy Flight Games,           2012         ,,/images/icons/avatar_book.png,,,1616613521,
OL73438W,De strijd van de tweeling,,Margaret Weis,Luitingh Fantasy,           1986         ,Dutch,//covers.openlibrary.org/b/id/11080423-M.jpg,400,3.9 (18 ratings),9024532523,
OL733159W,Forbidden flowers,more women's sexual fantasies,Nancy Friday,Pocket Books,           1975         ,English,//covers.openlibrary.org/b/id/6502306-M.jpg,324,,0671811665,
OL262384W,Sea Fairies,An Underwater Fantasy,L. Frank Baum,CreateSpace Independent Publishing Platform,           1911         ,English,/images/icons/avatar_book.png,124,3.3 (3 ratings),,9781497378896
OL27868241W,Favole Della Buonanotte per Bambini,Una Raccolta Di Magiche Fiabe Della Buonanotte per Bambini,Fantasy Drops Edizioni,"Lulu Press, Inc.",           2021         ,Italian,/images/icons/avatar_book.png,,,,9781794779822
OL73375W,Dragondrums :,Deception and Discretion Loom Large in This Fan-Favourite from One of the Most Influential Fantasy and SF Writers of All Time,Anne McCaffrey,Transworld Publishers Limited,           1979         ,English,/images/icons/avatar_book.png,288,4.1 (11 ratings),,9781448152339
OL8266369W,The Mammoth book of comic fantasy,,Michael Ashley,Carroll & Graf Publishers,           1998         ,English,//covers.openlibrary.org/b/id/542746-M.jpg,524,,0786705337,
OL19685137W,Fantasy for piano,,Lawrence Moss,Elkan-Vogel,           1973         ,,/images/icons/avatar_book.png,20,,,
OL39906699W,Jimbo,a Fantasy,Algernon Blackwood,CreateSpace Independent Publishing Platform,           2009         ,English,/images/icons/avatar_book.png,82,,,9781514309216
OL39689219W,Naughty Mommy's Fantasy Collection,Fantasy Becomes Reality,Naughty Mommy,Smashwords,           2011         ,English,/images/icons/avatar_book.png,,,,9781476096223
OL9033540W,A Warrior's Death,,SFX Fantasy,Lulu.com,           2006         ,English,//covers.openlibrary.org/b/id/2766106-M.jpg,312,,1411690060,
OL20039818W,Goldenhand,The latest thrilling adventure in the internationally bestselling fantasy series,Garth Nix,imusti,           2016         ,,//covers.openlibrary.org/b/id/10536939-M.jpg,,3.8 (4 ratings),1471404447,
OL2124965W,Chog,a Gothic fantasy,Quentin Crisp,Magnum,           1979         ,English,/images/icons/avatar_book.png,164,,0417035209,
OL1991989W,"Fantasy, for solo harp.",,Gunther Schuller,Associated Music Publishers,           1969         ,English,/images/icons/avatar_book.png,11,,,
OL1487946W,The devil's motor,a fantasy,Marie Corelli,Hodder & Stoughton,           1910         ,English,//covers.openlibrary.org/b/id/8353516-M.jpg,45,,,
OL8906157W,Twilight Imperium,,Fantasy Flight Games,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/2950128-M.jpg,,,,
OL12336810W,Fantasy,for solo cello,Marshall Bialosky,Seesaw Music Corp.,           1975         ,English,/images/icons/avatar_book.png,,,,
OL8976503W,Midnight,,Fantasy Flight,Fantasy Flight Games,           2005         ,English,//covers.openlibrary.org/b/id/858661-M.jpg,400,,1589942167,
OL16813053W,Words of Radiance,Book Two of the Stormlight Archive,Brandon Sanderson,Tor Fantasy,           2012         ,English,//covers.openlibrary.org/b/id/14658334-M.jpg,1087,4.7 (80 ratings),0765326361,
OL29180449W,Fantasy Resort,Where Fantasy Becomes Reality,Alexx Nickole,Independently Published,           2022         ,English,/images/icons/avatar_book.png,,,,9798847400329
OL25862607W,Flug der Fantasie,Eine Homosexuelle Erotische Fantasie,K. Windsor,Black Serpent Books,           2015         ,German,/images/icons/avatar_book.png,,,,9781622477227
OL41556164W,Fantasy Football Goddess,"Blank Lined Journal - Fantasy Football Notebook, Fantasy Football Draft Board, 2018 Fantasy Football",Daniel Timothy,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,108,,,9781724359773
OL29658417W,Fantasy Football List,Fantasy Football Log,Journals for All Staff,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781521883020
OL7013292W,"Book of Names (Diadem: A Fantasy Mystery, No. 1)",,John Peel,Apple (Scholastic),           1997         ,English,//covers.openlibrary.org/b/id/9320281-M.jpg,192,4.8 (5 ratings),0590059475,
OL8370754W,Fantasy Cross Stitch,,Lesley Teare,David & Charles Publishers,           2008         ,English,//covers.openlibrary.org/b/id/2554308-M.jpg,112,,0715327003,
OL45466W,Supernatural Tales,Excursions into Fantasy,Vernon Lee,Peter Owen Publishers,           1987         ,English,//covers.openlibrary.org/b/id/458019-M.jpg,234,,0720611946,
OL12146096W,Scherzo fantasy.,,Artin Arslanian,Boosey & Hawkes,           1970         ,English,/images/icons/avatar_book.png,,,,
OL7924135W,"The Great Hunt (The Wheel of Time, Book 2)",,Robert Jordan,Tor Fantasy,           1990         ,English,//covers.openlibrary.org/b/id/603289-M.jpg,705,4.2 (82 ratings),0812517725,
OL46201W,Visions of Fantasy,,Isaac Asimov,Bantam Books,           1989         ,English,//covers.openlibrary.org/b/id/13440816-M.jpg,180,4.0 (1 rating),0553293567,
OL5734770W,"Deadhouse Gates (The Malazan Book of the Fallen, Book 2)",,Steven Erikson,Tor Fantasy,           2000         ,English,//covers.openlibrary.org/b/id/6680652-M.jpg,864,4.4 (31 ratings),0765348799,
OL1418226W,"The Cave Man by Edgar Rice Burroughs, Fiction, Fantasy, Action & Adventure",,Edgar Rice Burroughs,Aegypan,           1925         ,,/images/icons/avatar_book.png,112,,1606649558,
OL5738154W,The Hero of Ages,Book Three of Mistborn,Brandon Sanderson,Tor Fantasy,           2008         ,English,//covers.openlibrary.org/b/id/14658094-M.jpg,784,4.6 (107 ratings),0765356147,
OL99499W,"Five Children and It by Edith Nesbit, Fiction, Classics, Fantasy & Magic",,Edith Nesbit,Borgo Press,           1905         ,,/images/icons/avatar_book.png,192,3.6 (5 ratings),1592249426,
OL733149W,Women on top,How Real Life Has Changed Women's Sexual Fantasies,Nancy Friday,Simon & Schuster,           1991         ,English,//covers.openlibrary.org/b/id/6977088-M.jpg,460,5.0 (1 rating),0671648446,
OL99537W,House of Arden,"Fantasy, Children's Novel",Edith Nesbit,Independently Published,           1900         ,English,//covers.openlibrary.org/b/id/13239285-M.jpg,,,,9781730859458
OL34193395W,Fantasy Waves,,"Perez, Ricardo, Jr.","Lulu Press, Inc.",           2012         ,English,/images/icons/avatar_book.png,,,,9781300710868
OL80866W,Elfen- Jagd. . Fantasy- Roman.,,Piers Anthony,Bastei Lübbe,           1982         ,,//covers.openlibrary.org/b/id/10963883-M.jpg,,4.0 (13 ratings),3404201647,
OL36651908W,Fantasy,Realms of Imagination,British Library Staff,British Library Publishing,           2023         ,English,/images/icons/avatar_book.png,,,,9780712354493
OL29157465W,Fantasy,It's Time to Imagine...,Ethan Sarem,"Lulu Press, Inc.",           2021         ,English,/images/icons/avatar_book.png,,,,9781667171043
OL84113W,Last Call (FANTASY MASTERWORKS),,Tim Powers,Gollancz,           1992         ,,//covers.openlibrary.org/b/id/8775252-M.jpg,560,4.0 (2 ratings),0575116811,
OL59849W,The  language of the night,essays on fantasy and science fiction,Ursula K. Le Guin,Putnam,           1979         ,English,//covers.openlibrary.org/b/id/6693685-M.jpg,270,4.0 (1 rating),0399504826,
OL262352W,Scarecrow of Oz the Oz Books #9 Classical Edison,Fantasy,L. Frank Baum,Independently Published,           1915         ,English,/images/icons/avatar_book.png,,3.3 (7 ratings),,9798419242050
OL19792128W,"Youth by Isaac Asimov, Science Fiction, Adventure, Fantasy",,Isaac Asimov,Aegypan,           2010         ,,//covers.openlibrary.org/b/id/8742772-M.jpg,50,,,
OL3803037W,Fantasies & The Future  (Hearts Of Fire),,Miranda Lee,Harlequin,           1995         ,English,//covers.openlibrary.org/b/id/6616127-M.jpg,188,5.0 (1 rating),0373117728,
OL25993005W,Fantasy,,Jewel Medina,"Lulu Press, Inc.",           2021         ,English,/images/icons/avatar_book.png,,,,9781312337923
OL37855093W,Powerless 2,TikTok Made Me Buy It! An Epic and Sizzling Fantasy Romance Not to Be Missed,Lauren Roberts,"Simon & Schuster, Limited",           2024         ,English,//covers.openlibrary.org/b/id/14644120-M.jpg,,4.2 (6 ratings),,9781398530126
OL41506152W,Wonderful Cities Volume 2,Grayscale Coloring Books for Adults Relaxation,Grayscale Fantasy Grayscale Fantasy Publ...,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,54,,,9781536859058
OL3195055W,Grunts!,a fantasy with attitude,Mary Gentle,Roc,           1992         ,English,//covers.openlibrary.org/b/id/294785-M.jpg,464,,0451454537,
OL262376W,Rinkitink in Oz-Classic Fantasy Children Novel(Annotated),,L. Frank Baum,Independently Published,           1916         ,English,/images/icons/avatar_book.png,,3.0 (1 rating),,9798782913670
OL29485876W,How to Write Stories Like Final Fantasy,,Ant Fantasy,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781549717604
OL59794W,Erdsee,,Ursula K. Le Guin,Piper Fantasy,           1977         ,,//covers.openlibrary.org/b/id/10310367-M.jpg,,4.2 (4 ratings),3492285236,
OL8936983W,Fantasy of love.,,Rachel Elliot,Mills & Boon,           1990         ,English,//covers.openlibrary.org/b/id/13329833-M.jpg,186,,0263768295,
OL644990W,The Wonderful Adventures of Nils (Wildside Fantasy Classic),,Selma Lagerlöf,Wildside Press,           1907         ,English,//covers.openlibrary.org/b/id/1979410-M.jpg,284,4.0 (2 ratings),1592247458,
OL41242277W,Poems in Fantasy,Fantasy/Poetry,Tamikio Reardon,CreateSpace Independent Publishing Platform,           2015         ,English,/images/icons/avatar_book.png,134,,,9781517313579
OL15957993W,Sunset Fantasy,,Cherie Bennett,Berkley Books,           1994         ,English,//covers.openlibrary.org/b/id/8229462-M.jpg,213,,0425144585,
OL92493W,The Forgotten Beasts of Eld (FANTASY MASTERWORKS),,Patricia A. McKillip,Gollancz,           1974         ,English,//covers.openlibrary.org/b/id/8765504-M.jpg,208,4.3 (7 ratings),1473212030,
OL1132289W,Tales of fantasy and fact.,,Brander Matthews,Books for Libraries Press,           1896         ,English,//covers.openlibrary.org/b/id/5814105-M.jpg,216,,0836931602,
OL2696097W,Fantasy,,David Pringle,Carlton Books Ltd,           2003         ,,//covers.openlibrary.org/b/id/889797-M.jpg,272,,1842227475,
OL39985760W,2012 Fantasy Baseball Digest Issue #1,,Fantasy Boss,CreateSpace Independent Publishing Platform,           2012         ,English,/images/icons/avatar_book.png,66,,,9781469992822
OL1816932W,Fantasy literature,an approach to reality,T. E. Apter,Indiana University Press,           1982         ,English,//covers.openlibrary.org/b/id/4280949-M.jpg,161,,0253321018,
OL8906146W,Fireborn: The Roleplaying Game,Gamemaster's Handbook,Fantasy Flight Games,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/858659-M.jpg,208,,1589941861,
OL1798943W,The island of fantasy,a romance,Fergus Hume,G. Farran & Co.,           1892         ,English,//covers.openlibrary.org/b/id/6072284-M.jpg,,,,
OL151436W,Phantasmagoria and Other Poems,"Fantasy Poetry, English",Lewis Carroll,Independently Published,           1869         ,English,/images/icons/avatar_book.png,,,,9798512709757
OL15942241W,Fantasy castles,,David Antram,PowerKids Press,           2012         ,English,//covers.openlibrary.org/b/id/11383805-M.jpg,,,,9781448864614
OL97307W,Dragon's blood,a fantasy,Jane Yolen,Delacorte Press,           1982         ,English,//covers.openlibrary.org/b/id/10152042-M.jpg,243,4.5 (2 ratings),0440020875,
OL2568846W,Fantasy Sketches,,Maurice Sendak,Rosenbach Museum & Library,           1970         ,English,//covers.openlibrary.org/b/id/5144002-M.jpg,24,,0939084023,
OL16925955W,Five Minute Fantasies,,Cathryn Cooper,Accent Press,           2007         ,English,//covers.openlibrary.org/b/id/8649579-M.jpg,,,1905170610,
OL7924103W,"The Eye of the World (The Wheel of Time, Book 1)",,Robert Jordan,Tor Fantasy,           1990         ,English,//covers.openlibrary.org/b/id/603208-M.jpg,832,3.9 (147 ratings),0812511816,
OL17923536W,Fantasy,Heavy Metal,Andreas Bohnenstengel,Andreas Bohnenstengel Fotograf,           2018         ,German,//covers.openlibrary.org/b/id/8249964-M.jpg,120,,,
OL257973W,Legends,Stories By The Masters of Modern Fantasy,Robert Silverberg,Tor Fantasy,           1998         ,English,//covers.openlibrary.org/b/id/14479540-M.jpg,708,3.8 (5 ratings),0312867875,
OL55276W,Harriet Hume,a London fantasy,Rebecca West,Lester and Orpen,           1929         ,English,//covers.openlibrary.org/b/id/9975484-M.jpg,287,,0919630901,
OL65629W,Fantasy workshop,a practical guide,Boris Vallejo,Paper Tiger,           2003         ,English,//covers.openlibrary.org/b/id/892122-M.jpg,128,,1843401185,
OL36380512W,As My Nightmare Ends,My Running Nightmare Part 2,Fantasy Nelson,"iUniverse, Incorporated",           2023         ,English,/images/icons/avatar_book.png,,,,9781663254085
OL39935246W,Fantasy Inc,Erotica,Carl East,CreateSpace Independent Publishing Platform,           2012         ,English,/images/icons/avatar_book.png,82,,,9781479203758
OL19928178W,Year's Best Fantasy 7 (Year's Best Fantasy),,David G. Hartwell,Tachyon Publications,           2007         ,English,//covers.openlibrary.org/b/id/2096841-M.jpg,372,,1892391503,
OL8800664W,Original Jazz Classics Collectors Guide,,Fantasy Inc,"Fantasy, Incorporated",           1995         ,English,/images/icons/avatar_book.png,,,0963742132,
OL27820455W,Fantasy,How It Works,Brian Attebery,Oxford University Press,           2022         ,English,/images/icons/avatar_book.png,,,,9780192856234
OL2465673W,Family Trade,A Fantasy Novel,Charles Stross,"Doherty Associates, LLC, Tom",           2004         ,English,/images/icons/avatar_book.png,,3.3 (6 ratings),,9781429914871
OL19491609W,Goodkind Fantasy,,Terry Goodkind,HarperCollins Publishers Limited,           2012         ,English,//covers.openlibrary.org/b/id/13198311-M.jpg,,4.0 (2 ratings),,9780007303724
OL34256922W,Patapan Fantasy,Conductor Score & Parts,Bernard De La Monnoye,"Alfred Publishing Company, Incorporated",           2020         ,English,//covers.openlibrary.org/b/id/14729519-M.jpg,,,,9781470658885
OL16490W,Sleepside,The Collected Fantasies of Greg Bear,Greg Bear,I Books,           1988         ,English,//covers.openlibrary.org/b/id/479505-M.jpg,304,,0743498054,
OL24189939W,Fantasy art,,Mike Jefferies,Collins,           2006         ,English,//covers.openlibrary.org/b/id/10617941-M.jpg,63,,0007924860,
OL100767W,The power of fantasy in early learning,,Jenny Tyrrell,Routledge/Falmer,           2001         ,English,//covers.openlibrary.org/b/id/10269837-M.jpg,143,,0415240212,
OL17795306W,Fantasy gone wrong,,Martin H. Greenberg,DAW Books,           2006         ,English,//covers.openlibrary.org/b/id/12804518-M.jpg,309,,0756403804,
OL5682663W,Wicked Fantasy,,Nina Bangs,"Penguin USA, Inc.",           2007         ,English,//covers.openlibrary.org/b/id/6408068-M.jpg,,,,9781429573030
OL26662120W,Glint,TikTok Made Me Buy It! the TikTok Fantasy Sensation,Raven Kennedy,"Penguin Books, Limited",           2021         ,English,/images/icons/avatar_book.png,,,,9781405955041
OL59705W,Number of the Beast,A Parallel Novel about Parallel Universes,Robert A. Heinlein,Arc Manor,           1980         ,English,//covers.openlibrary.org/b/id/14631590-M.jpg,540,3.0 (8 ratings),,9781647100605
OL25449590W,Kalender 2021,"Lesen Buch Film Serien Fantasy Magie Geschenke 120 Seiten, 6X9 , Jahres-, Monats-, Wochen- and Tages-Planer",Paula Paulsen,Independently Published,           2020         ,German,/images/icons/avatar_book.png,,,,9798689690933
OL12565137W,Fantasy,for flute and piano,Robert Basart,Éditions Salabert,           1972         ,English,/images/icons/avatar_book.png,,,,
OL17063347W,The phoenix of destiny,an epic Kingdom of Fantasy adventure,Elisabetta Dami,,           2007         ,English,//covers.openlibrary.org/b/id/11012334-M.jpg,580,5.0 (9 ratings),0545829070,
OL1960531W,The Fantasy Hall of Fame,,Robert Silverberg,HarperPrism,           1985         ,English,//covers.openlibrary.org/b/id/14411044-M.jpg,562,,1568658583,
OL3759099W,Her Christmas Fantasy,,Penny Jordan,Harlequin,           1996         ,English,//covers.openlibrary.org/b/id/6611725-M.jpg,188,3.8 (8 ratings),0373118511,
OL29480118W,Fantasy,,Eve Adams,Independently Published,           2017         ,English,/images/icons/avatar_book.png,,,,9781521356012
OL28141215W,Fantasy of Loving the Fantasy,,Jennifer Funk,Bull City Press,           2023         ,English,/images/icons/avatar_book.png,,,,9781949344387
OL26197378W,Final fantasy type-0,,Takatoshi Shiozawa,"Yen Press, Hachette Book Group",           2015         ,English,//covers.openlibrary.org/b/id/12184806-M.jpg,193,,0316348910,
OL34895115W,Fantasiant,,MONTSERRAT BASTONS GARCIA,Comte d'Aure SL,           2020         ,,//covers.openlibrary.org/b/id/13699004-M.jpg,144,,8412116283,
OL40223869W,Notebook,Fantasy Landscape 6 X 9 Blank Empty Unlined 200 Numbered Pages - Glossy Cover - Drawing / Sketchbook- Doodling - Journaling - to Do Lists - Capture Ideas - Taking Notes,Freedom Freedom Publishing,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,200,,,9781722189112
OL8892679W,Taboo,Forbidden Fantasies for Couples,Violet Blue,Cleis Press,           2004         ,English,//covers.openlibrary.org/b/id/824918-M.jpg,272,2.5 (2 ratings),1573441864,
OL9304706W,Fantasy Book,,De Lezcano,Mcgraw-Hill College,           1997         ,English,/images/icons/avatar_book.png,,,0070263442,
OL3389026W,The terror,a fantasy.,Arthur Machen,W.W. Norton,           1917         ,English,/images/icons/avatar_book.png,190,5.0 (1 rating),,
OL257943W,A Game of Thrones,Perebutan Takhta,George R. R. Martin,Fantasious,           1996         ,Indonesian,//covers.openlibrary.org/b/id/8134236-M.jpg,,4.2 (632 ratings),,9786020900292
OL38086304W,Warhammer Fantasy Rulebook Warhammer Fantasy,,Alessio Cavatore,Games Workshop,,,/images/icons/avatar_book.png,,,,5011921910175
OL8976502W,Hollywood Lives,,Fantasy Flight,Fantasy Flight Games,           2004         ,English,//covers.openlibrary.org/b/id/2950129-M.jpg,114,,1589942191,
OL41842813W,Fantasy Football Loser,"Blank Lined Journal - Funny Gag Gift Fantasy Football Notebook, Fantasy Football Draft Board, Fantasy Organizer, Fantasy Football Gift",MSquared Designs,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,100,,,9781725045118
OL17312607W,Grave Memory,Urban Fantasy,Kalayna Price,Penguin,           2012         ,,//covers.openlibrary.org/b/id/10226430-M.jpg,384,3.7 (3 ratings),0718193024,
OL7028520W,Fantasies,,Bernard O'Dowd,Lothian,           1942         ,English,/images/icons/avatar_book.png,22,,,
OL473352W,The elvenbane,an epic high fantasy of the Halfblood chronicles,Andre Norton,T. Doherty Associates,           1991         ,English,//covers.openlibrary.org/b/id/6631292-M.jpg,390,4.0 (5 ratings),0312851065,
OL2707183W,La Diplomacia del Asesino / Assassin's Apprentice (Fantasia / Fantasy),,Robin Hobb,Libros Sin Fronteras Inventory,           1995         ,Spanish,//covers.openlibrary.org/b/id/4915089-M.jpg,281,3.9 (53 ratings),8484219208,
OL30585655W,Coloring Book,Cute Unicorn Fantasy Animal Kids Gift Idea - for Kids Aged 2-8 100 Pages 8. 5x11 Inches,animailloverit cor,Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798633980608
OL5844308W,Fantasy! cartooning,,Ben Caldwell,Sterling Pub. Co.,           2005         ,English,//covers.openlibrary.org/b/id/7442125-M.jpg,,4.0 (1 rating),1402716125,
OL2696971W,The Success Fantasy,,Anthony Campolo,Victor Books,           1980         ,English,//covers.openlibrary.org/b/id/10569369-M.jpg,,,1564761185,
OL8976504W,Midnight,Destiny and Shadow,Fantasy Flight,Fantasy Flight Games,           2005         ,English,//covers.openlibrary.org/b/id/1968018-M.jpg,64,,1589943325,
OL19695542W,Fantasy for organ,,Peter Schickele,Elkan-Vogel,           1996         ,,/images/icons/avatar_book.png,19,,,
OL25850331W,Fantasy,,Helen Slater,Tenth Street Press,           2013         ,English,/images/icons/avatar_book.png,,,,9780992303495
OL6930131W,Fantasy Architecture,1500-2036,Hayward Gallery.,Hayward Gallery/Royal Institute of British Architects,           2004         ,English,//covers.openlibrary.org/b/id/902595-M.jpg,112,,1853322407,
OL62442W,"The Magic of Recluce (Recluce series, Book 1)",,"L. E. Modesitt, Jr.",Tor Fantasy,           1991         ,English,//covers.openlibrary.org/b/id/603133-M.jpg,512,3.3 (10 ratings),0812505182,
OL7924199W,The Shadow Rising,,Robert Jordan,Tor Fantasy,           1992         ,English,//covers.openlibrary.org/b/id/603240-M.jpg,1008,4.1 (69 ratings),0812513738,
OL30428633W,Unicorn Coloring Book,"An Adult Coloring Book with Magical Animals, Cute Princesses, and Fantasy Scenes for Relaxation",Kroadmap Press House,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781710937145
OL8906159W,War Of The Ring,,Fantasy Flight Games,,,,//covers.openlibrary.org/w/id/2950109-M.jpg,,,,
OL26690555W,Fantasies,Wide Awake,LaShawnda Jones,Harvest Life,           2021         ,English,/images/icons/avatar_book.png,,,,9780977617982
OL40221979W,Notebook,Elf Silhouette Fantasy Fairy Yellow Pink 6 X 9 Blank Empty Unlined 200 Numbered Pages - Glossy Cover - Drawing / Sketchbook- Doodling - Journaling - to Do Lists - Capture Ideas - Taking Notes,Blank Unlined Blank Unlined Journals,CreateSpace Independent Publishing Platform,           2018         ,English,/images/icons/avatar_book.png,200,,,9781721635320
OL30571496W,Carnet de Notes Licornes - 6X9- 100 Pages,BROCHÉ and LIGNÉ,Fantasy Publishing,Independently Published,           2020         ,French,/images/icons/avatar_book.png,,,,9798616439550
OL15330738W,Mammoth Book of Short Fantasy Novels,,Isaac Asimov,Robinson Publishing,           1986         ,English,//covers.openlibrary.org/b/id/14323109-M.jpg,640,,0948164123,
OL2010501W,Fantoom,de tiende wet van de magie,Terry Goodkind,Luitingh Fantasy,           2006         ,Dutch,//covers.openlibrary.org/b/id/11419988-M.jpg,655,3.7 (11 ratings),9024522412,
OL18417W,Wonderful Wizard of Oz,A Fantasy -- Modern Fairy Tale,L. Frank Baum,Independently Published,           1899         ,English,/images/icons/avatar_book.png,,3.9 (108 ratings),,9798686112667
OL59856W,"Orsinia: Malafrena, Orsinian Tales (Fantasy Masterworks)",,Ursula K. Le Guin,GOLLANCZ,           1976         ,,//covers.openlibrary.org/b/id/8436177-M.jpg,,5.0 (1 rating),1473212065,
OL30502064W,Mysterious Fantasy Book. vol 2,"Fantasy, Fantasy Book Series, Fantasy Book Box",Gucio Tulipan,Independently Published,           2019         ,English,/images/icons/avatar_book.png,,,,9781711822402
OL19690645W,Fantasy variations,for piano solo,George Perle,Galaxy Music Corp.,           1991         ,,/images/icons/avatar_book.png,17,,,
OL22407377W,Lisa Kereszi,Fantasies,Lynne Tillman,Damiani,           2008         ,English,//covers.openlibrary.org/b/id/3336992-M.jpg,96,,8862080298,
OL19753579W,Blackwing,,"McDonald, Ed (Fantasy fiction author)",,           2017         ,English,/images/icons/avatar_book.png,360,3.3 (3 ratings),0399587799,
OL25475769W,Diabetes Tagebuch,"Lesen Buch Film Serien Fantasy Magie Geschenke Typ 1 and Typ 2, 120 Seiten, 59 Wochen, 6X9 , Blutzuckertagebuch, Hypertonietagebuch",Carl Simpson,Independently Published,           2020         ,German,/images/icons/avatar_book.png,,,,9798648264236
OL20026W,Phantoms and fantasies,20 tales.,Rudyard Kipling,Doubleday,           1965         ,English,//covers.openlibrary.org/b/id/9467358-M.jpg,302,,,
OL15121861W,Unzipped,Tantalizing\His Every Fantasy\Playmates (Harlequin Romance),Crystal Green,Harlequin,           2005         ,English,//covers.openlibrary.org/b/id/222117-M.jpg,480,3.5 (4 ratings),0373836783,
OL30440386W,Fantasy!,Coloring Book,Hill (Undifferentiated),Independently Published,           2020         ,English,/images/icons/avatar_book.png,,,,9798623332653
OL39809932W,Fantasy Tales - Chloe's Fantasy - Gangbang,,Casey Bagnell,Smashwords,           2011         ,English,/images/icons/avatar_book.png,,,,9781465813114
OL30934251W,Fantasy,Short Stories to Excite,Tiffini Johnson,CreateSpace Independent Publishing Platform,           2016         ,English,/images/icons/avatar_book.png,124,,,9781532826979
OL15200016W,Fantasy Sketchbook.,,"Hart, Christopher.",Sterling,           2007         ,English,/images/icons/avatar_book.png,,,1933027339,
OL733144W,My Secret Garden,Women's Sexual Fantasies,Nancy Friday,Pocket,           1973         ,English,//covers.openlibrary.org/b/id/9781252-M.jpg,,3.8 (8 ratings),0671834746,
OL19940304W,Brendels Fantasie,Roman,Günther Freitag,Edition Elke Heidenreich bei C. Bertelsmann,           2009         ,German,/images/icons/avatar_book.png,189,,3570580032,
