ID,title,subtitle,author,publisher,first_published_year,language,cover_image,pages,rating,isbn_10,isbn_13
OL26542413W,L'Odyssée d'Hakim T01,De la Syrie à la Turquie,Fabien Toulmé,DELCOURT,           2018         ,,//covers.openlibrary.org/b/id/12498561-M.jpg,272,4.0 (1 rating),2413011269,
OL2769441W,Of the sea and skies,historic Hampton and its times,Gene Williamson,Heritage Books,           1993         ,English,//covers.openlibrary.org/b/id/8545421-M.jpg,252,,1556138792,
OL14934883W,Boundaries in Marriage Participant's Guide,,Henry Cloud,Zondervan,           1999         ,English,//covers.openlibrary.org/b/id/1166085-M.jpg,144,,0310246156,
OL20429311W,How to Win Friends and Influence People in the Digital Age,,The Dale Carnegie Organization,Simon & Schuster Ltd,           2011         ,English,//covers.openlibrary.org/b/id/14839197-M.jpg,245,1.0 (1 rating),0857207288,
OL8163003W,"The Killing Claim (Edge, No. 41)",,George G. Gilman,Pinnacle Books,           1982         ,English,//covers.openlibrary.org/b/id/14822919-M.jpg,192,,0523419244,
OL3372608W,Java for dummies,,Barry A. Burd,Wiley Publishing Co.,           2006         ,English,//covers.openlibrary.org/b/id/7182720-M.jpg,360,,0470087161,
OL8162986W,"Edge, the biggest bounty",,George G. Gilman,New English Library,           1974         ,English,//covers.openlibrary.org/b/id/10626225-M.jpg,128,,0450017893,
OL4557255W,Funny money,a common sense alternative to mainline economics,Paul Hellyer,Chimo Media,           1994         ,English,/images/icons/avatar_book.png,208,,0969439423,
OL20774392W,Happy Campers Level 1 Student's Book/Language Lodge,,Libby Willians,Macmillan Education,           2014         ,,//covers.openlibrary.org/b/id/9778058-M.jpg,,,,
OL5726476W,Blood Red Sun,,Stephen Mertz,Marion Koogler McNay Art Museum,           1989         ,English,//covers.openlibrary.org/b/id/9937648-M.jpg,320,,0890157324,
OL17075811W,Eine kurze Geschichte der Menschheit,,Yuval Noah Harari,Pantheon,           2011         ,German,//covers.openlibrary.org/b/id/14622876-M.jpg,,4.2 (156 ratings),3570552691,
OL767941W,Le deuxième sexe,,Simone de Beauvoir,Gallimard,           1949         ,French,//covers.openlibrary.org/b/id/14606925-M.jpg,416,3.9 (13 ratings),2070323528,
OL134370W,Shitai nōjō,,Patricia Cornwell,Kōdansha,           1994         ,Japanese,//covers.openlibrary.org/b/id/13066536-M.jpg,501,5.0 (1 rating),,
OL16019062W,Ditët e frikshme të vitit '97,Realitete bashkëkohore,Xhovani Shyti,Belina H,           2011         ,Albanian,//covers.openlibrary.org/b/id/14560469-M.jpg,214,,9995685280,
OL2630376W,An investigation of the laws of thought,on which are founded mathematical theories of logic and probabilities,George Boole,Dover,           1854         ,English,//covers.openlibrary.org/b/id/11886299-M.jpg,424,,,
OL18969683W,Medieval and Renaissance treatises on the arts of painting,original texts with English translations,Mary P. Merrifield,Dover Publications,           1999         ,English,//covers.openlibrary.org/b/id/312604-M.jpg,918,,0486404404,
OL20880836W,No Tomorrow,,Carian Cole,CreateSpace Independent Publishing Platform,           2018         ,,//covers.openlibrary.org/b/id/10205480-M.jpg,626,,1727613244,
OL16035548W,The Passionate Pagan,,Carter Brown,New American Libr.,           1963         ,English,//covers.openlibrary.org/b/id/6917715-M.jpg,125,,,
OL45884W,Y Twits,,Roald Dahl,Rily Publications Limited,           1967         ,Welsh,https://archive.org/download/twitsy0000roal/page/cover_w180_h360.jpg,,3.9 (49 ratings),,
OL15880079W,The Dickinson genealogy,"study of the ancestry and lineal descent of the Dickinson Family and related branches through 37 generations, from 820 A.D. to 1970",Philip Pease Dickinson,,           1970         ,English,/images/icons/avatar_book.png,114,,,
OL16263682W,Célébrité du crime,,Nora Roberts,J'ai lu,           2012         ,French,//covers.openlibrary.org/b/id/10738151-M.jpg,441,3.0 (4 ratings),2290058068,
OL59688W,Stranger in a Strange Land,,Robert A. Heinlein,Berkley Publishing Corp.,           1961         ,English,//covers.openlibrary.org/b/id/14632594-M.jpg,418,4.0 (1 rating),0425017567,
OL50565W,The Bluest Eye,,Toni Morrison,Alfred A. Knopf,           1970         ,English,//covers.openlibrary.org/b/id/14590167-M.jpg,215,4.2 (27 ratings),0679433732,
OL4628717W,The Lucifer Diary,Story of an Angel,Lewis R. Walton,Aralon Press,           1997         ,,//covers.openlibrary.org/b/id/12858822-M.jpg,441,5.0 (1 rating),0965683400,
OL37618973W,Life Is Strange,Heatwaves,Brittney Morris,Titan Books Limited,           2024         ,English,/images/icons/avatar_book.png,,,,9781789099645
OL25813658W,Manifest,7 Steps to Living Your Best Life,Roxie Nafousi,Chronicle Books LLC,           2022         ,English,//covers.openlibrary.org/b/id/13162460-M.jpg,,4.0 (4 ratings),,9781797221304
OL8165007W,The Richest Man in Babylon,Success Secrets of the Ancients,George S. Clason,Signet,           1983         ,,//covers.openlibrary.org/b/id/9995806-M.jpg,1,4.3 (62 ratings),0451153383,
OL2018966W,Les mots sont des fenêtres,Introduction à la communication non-violente,Marshall B. Rosenberg,Jouvence,           1999         ,,//covers.openlibrary.org/b/id/14489892-M.jpg,242,4.6 (11 ratings),2883531862,
OL4186202W,Arte de la pintura,,"Pacheco, Francisco",Cátedra,           1956         ,Spanish,//covers.openlibrary.org/b/id/4909625-M.jpg,782,,8437608716,
OL1879162W,The psychology of everyday things,,Donald A. Norman,Basic Books,           1988         ,English,//covers.openlibrary.org/b/id/14642284-M.jpg,257,4.1 (54 ratings),0465067093,
OL6680438W,Behind Bars,the Definitive Guide to Music Notation,Elaine Gould,Faber Music Ltd,           2011         ,English,//covers.openlibrary.org/b/id/8061165-M.jpg,704,5.0 (2 ratings),0571514561,
OL34224558W,Never Lie,,Freida McFadden,Poisoned Pen Press,           2022         ,English,//covers.openlibrary.org/b/id/13198561-M.jpg,338,2.5 (2 ratings),,9781088057964
OL16998917W,Universal principles of design,,William Lidwell,Rockport Publishers,           2010         ,English,//covers.openlibrary.org/b/id/8768932-M.jpg,272,5.0 (1 rating),,9781592535873
OL14862464W,Green Mountain Man,,Janet Dailey,harlequin,           1978         ,English,//covers.openlibrary.org/b/id/12486898-M.jpg,,4.4 (11 ratings),0373898452,
OL7053095W,The fur trade in New France and New Netherland prior to 1645 .,,Jean Elizabeth Murray,,           1936         ,English,/images/icons/avatar_book.png,377,,,
OL28836235W,How to Hold a Cockroach,A Book for Those Who Are Free and Don't Know It,Matthew Maxwell,Hearthstone,           2020         ,English,//covers.openlibrary.org/b/id/13179438-M.jpg,,,,9781733353328
OL17358408W,Most Dangerous,Daniel Ellsberg and the Secret History of the Vietnam War,Steve Sheinkin,Roaring Brook Press,           2015         ,English,//covers.openlibrary.org/b/id/11603467-M.jpg,370,4.0 (2 ratings),1596439521,
OL16734772W,The book of Mormon,,,Published by the Reorganized church of Jesus Christ of latter day saints,           1917         ,English,//covers.openlibrary.org/b/id/5949000-M.jpg,822,,,
OL28757598W,Psycological sketches,,John R. Vokey,Psyence Publishing Society,           2013         ,English,//covers.openlibrary.org/b/id/12865144-M.jpg,,,0992001501,
OL2742653W,Henry and June,from the unexpurgated diary of Anaïs Nin.,Anaïs Nin,Penguin,           1986         ,English,//covers.openlibrary.org/b/id/11643448-M.jpg,,2.5 (2 ratings),0140145915,
OL34884307W,Bin,el látigo metálico de tres segmentos del Hung Gar Kungfu,Tony Rossell,Editorial Alas,           2010         ,,//covers.openlibrary.org/b/id/13682838-M.jpg,114,,8420304697,
OL17827154W,Sketch of the miraculous image and the confraternity of Our Lady of Perpetual Help and St. Alphonsus ; also a practical method of making a novena,,Joseph A. Chapoton,Colonial Press,           1927         ,English,//covers.openlibrary.org/b/id/8119103-M.jpg,63,,,
OL26148846W,Self Improvement,2 Books - Daily Habits For Self Improvement & The 30 Day Self Improvement Challenge,Perfect Self,CreateSpace Independent Publishing Platform,           2016         ,,//covers.openlibrary.org/b/id/12106326-M.jpg,112,2.3 (3 ratings),1539796744,
OL17374901W,Fun and Games at Malory Towers,,Pamela Cox,Egmont,           2009         ,English,//covers.openlibrary.org/b/id/14571329-M.jpg,,4.6 (5 ratings),,9781405244756
OL20646061W,A Good Girl's Guide to Murder,,Holly Jackson,"Electric Monkey, an imprint of Egmont UK Limited",           2019         ,English,https://archive.org/download/a-good-girls-guide-to-murder-holly-jackson/page/cover_w180_h360.jpg,,4.1 (98 ratings),,9781405293846
OL35351151W,Um casamento arranjado,,Zana Kheiron,Lera.mobi,           2019         ,Portuguese,//covers.openlibrary.org/b/id/14538269-M.jpg,160,"4.1 (1,133 ratings)",,
OL2765287W,Guide to Spanish Suffixes,How to Substantially Increase Your Vocabulary with Common Spanish Endings,Dorothy Devney Richmond,Passport Books,           1992         ,English,//covers.openlibrary.org/b/id/642436-M.jpg,243,,0844273236,
OL15836011W,Encyclopedia of Animated Cartoons,,Jeff Lenburg,Facts on File (J),           1991         ,English,//covers.openlibrary.org/b/id/12721096-M.jpg,738,,0816065993,
OL15396541W,The ice-cold nude,,Carter Brown,Signet,           1962         ,English,//covers.openlibrary.org/b/id/6612230-M.jpg,126,,,
OL26637930W,Who Really Owns the United States Inc. National Debt?,1099 Original Issue Discount Education,Don Kilam,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798493532009
OL26425221W,Prachi Science Class 8,,S.K. Jain Shailesh K.Jain,,,,//covers.openlibrary.org/b/id/14617515-M.jpg,,4.0 (1 rating),8177303503,
OL11369171W,"The blue, the grey and the red",,George G. Gilman,Severn House,           1979         ,English,//covers.openlibrary.org/b/id/12781721-M.jpg,128,,0727805657,
OL36341720W,Million Dollars Worth of Game,,Don Kilam,Independently Published,           2021         ,English,/images/icons/avatar_book.png,,,,9798493448034
OL37564068W,Our Fault,,Mercedes Ron,"Sourcebooks, Incorporated",           2024         ,English,//covers.openlibrary.org/b/id/14832318-M.jpg,,3.0 (5 ratings),,9781728290799
OL11369167W,The blind side,,George G. Gilman,New English Library,           1983         ,English,//covers.openlibrary.org/b/id/12781360-M.jpg,155,,0450055701,
OL8163011W,The Prisoners,Edge #39,George G. Gilman,Pinnacle Books,           1982         ,English,//covers.openlibrary.org/b/id/13027538-M.jpg,192,,0523414501,
OL5781992W,Gha kāiṭa ranara,,Khaled Hosseini,Navabhārata Sāhitya Mandira,           2003         ,Gujarati,//covers.openlibrary.org/b/id/12811645-M.jpg,378,4.1 (101 ratings),8184404883,
OL42425168W,Wings of Starlight,,Allison Saft,Disney Publishing Worldwide,           2025         ,English,/images/icons/avatar_book.png,400,,,9781368098458
OL15139751W,Five acres and independence,a practical guide to the selection and management of the small farm.,Maurice Grenville Kains,"Pocket Books, Inc.",           1948         ,English,//covers.openlibrary.org/b/id/6499754-M.jpg,424,4.0 (3 ratings),,
OL28577W,The Souls Of Black Folk,Essays And Sketches,W. E. B. Du Bois,A. C. McClurg & co.,           1903         ,English,//covers.openlibrary.org/b/id/6358172-M.jpg,264,4.5 (6 ratings),,
OL80021W,Yo Se Por Que Canta el Pajaro Enjaulado,,Maya Angelou,Editorial Lumen,           1969         ,Spanish,//covers.openlibrary.org/b/id/14318967-M.jpg,288,4.1 (33 ratings),8426449115,
OL15371369W,Siamo in un libro! Reginald e Tina,,Mo Willems,Il Castoro,           1988         ,Italian,//covers.openlibrary.org/b/id/9053630-M.jpg,,4.7 (31 ratings),,
OL20905889W,The Official Cambridge Guide To Ielts Student's Book With Answers With Dvd Rom,,PAULINE,CAMBRIDGE INDIA,           2014         ,,//covers.openlibrary.org/b/id/10247579-M.jpg,,4.0 (1 rating),,
OL21174433W,Daniel,verse by verse study,Oliver B. Greene,The Gospel Hour,           1964         ,English,/images/icons/avatar_book.png,508,,,
OL17509626W,Turned,,Morgan Rice,Morgan Rice Books,           2011         ,,//covers.openlibrary.org/b/id/7720969-M.jpg,,3.5 (2 ratings),,9780982953723
OL2195990W,Trollkarlens hatt,,Tove Jansson,AWE/Gebers,           1950         ,Swedish,//covers.openlibrary.org/b/id/10817053-M.jpg,153,4.4 (5 ratings),9120075502,
OL5682164W,"The Dangerous Lord (Lord Trilogy, Book 3)",,Sabrina Jeffries,Avon,           2000         ,English,//covers.openlibrary.org/b/id/237096-M.jpg,384,5.0 (2 ratings),0380809273,
OL16038138W,The coffin bird,,Carter Brown,New American Library,           1970         ,English,//covers.openlibrary.org/b/id/6924302-M.jpg,128,,,
OL35276360W,Donavan's Delight,,Carter Brown,Dorchester Pub Co,           1979         ,English,https://archive.org/download/donavansdelight0000cart/page/cover_w180_h360.jpg,,,,
OL7920230W,The ASSAULT ON TRUTH,FREUD'S SUPPRESSION OF THE SEDUCTION THEORY,Jeffrey Moussaieff Masson,Pocket,           1998         ,English,//covers.openlibrary.org/b/id/1334082-M.jpg,368,,0671025716,
OL1901967W,Understanding MARC bibliographic,machine-readable cataloging,Betty Furrie,"Cataloging Distribution Service, Library of Congress, in collaboration with the Follett Software Company",           1994         ,English,//covers.openlibrary.org/b/id/6916385-M.jpg,29,,0844410810,
OL1968368W,Power. Die 48 Gesetze der Macht. Ein Joost- Elffers- Buch.,,Robert Greene,Carl Hanser,           1998         ,German,//covers.openlibrary.org/b/id/1007858-M.jpg,,4.1 (870 ratings),3446197591,
OL32076429W,Waiting for the parade,,John Murrell,Alexander Street Press,           2007         ,English,/images/icons/avatar_book.png,,,,
OL8115854W,"Mon Nom Est Stilton, Geronimo Stilton (French Edition)",,Elisabetta Dami,ALBIN MICHEL,           1999         ,French,//covers.openlibrary.org/b/id/13355292-M.jpg,128,4.2 (22 ratings),2226140387,
OL17779662W,"The grasshopper : games, life, and Utopia",,,,,,//covers.openlibrary.org/b/id/8056474-M.jpg,,,,
OL81634W,头号书迷,,Stephen King,Shang hai wen yi chu ban she,           1978         ,Chinese,//covers.openlibrary.org/b/id/12805227-M.jpg,,4.1 (112 ratings),7532150771,
OL24198784W,The girl from outer space,,Carter Brown,Horwitz-International,           1966         ,English,//covers.openlibrary.org/b/id/10635607-M.jpg,128,,,
OL24522978W,Vitamina B1 libro del alumno + licencia digital,,Berta Serralde Vizueta,S.G.E.L.,           2020         ,,//covers.openlibrary.org/b/id/11153689-M.jpg,192,,8416782938,
OL470443W,While the patient slept,,Mignon Good Eberhart,University of Nebraska Press,           1930         ,English,//covers.openlibrary.org/b/id/1514142-M.jpg,313,3.0 (1 rating),0803267266,
OL97725W,La clef d'amour,,Ovid,Tross,           1494         ,French,//covers.openlibrary.org/b/id/12733526-M.jpg,125,5.0 (3 ratings),,
OL77021W,L'uomo della pioggia,,John Grisham,Mondadori,           1995         ,Italian,//covers.openlibrary.org/b/id/14826651-M.jpg,,3.7 (24 ratings),,9788804667636
OL21846189W,The Sorcerer's Ring,,Julius St. Clair,CreateSpace Independent Publishing Platform,           2015         ,,//covers.openlibrary.org/b/id/10410002-M.jpg,256,5.0 (1 rating),1511662875,
OL24957318W,Aprenda a consultar el tarot,,Hajo Banzhaf,Edaf,           2014         ,Spanish,//covers.openlibrary.org/b/id/11882736-M.jpg,189,,8441431892,
OL450063W,Frankenstein,"Or, The Modern Prometheus",Mary Shelley,R. Bentley,           1818         ,English,//covers.openlibrary.org/b/id/8355628-M.jpg,202,3.9 (190 ratings),,
OL2163649W,银河系搭车客指南,The hitchhiker's guide to the galaxy,Douglas Adams,Shanghai yi wen chu ban she,           1979         ,Chinese,//covers.openlibrary.org/b/id/12377491-M.jpg,279,4.5 (135 ratings),7532754685,
OL28953474W,Norfolk & Western's Powhatan Arrow,,Thomas W. Dixon,TLC Pub.,           2009         ,English,//covers.openlibrary.org/b/id/12928985-M.jpg,113,,0939487918,
OL20802531W,Speak With No Fear,"Go from a nervous, nauseated, and sweaty speaker to an excited, energized, and passionate presenter",Mike Acker,"Advance, Coaching & Consulting",           2019         ,,//covers.openlibrary.org/b/id/14649571-M.jpg,181,5.0 (1 rating),1733980008,
